종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"060980","한라홀딩스","12856122","12856122","0","413.0","413.0","0.0"
"053690","한미글로벌","43405321","43405321","0","400.0","400.0","0.0"
"042700","한미반도체","183118653","183118653","0","2003.0","2003.0","0.0"
"008930","한미사이언스","101371193","101371193","0","5398.0","5398.0","0.0"
"128940","한미약품","26553371","26553371","0","8177.0","8177.0","0.0"
"009240","한샘","30496506","30496506","0","2665.0","2665.0","0.0"
"020000","한섬","27606582","27606582","0","802.0","802.0","0.0"
"003680","한성기업","87271036","87271036","0","997.0","997.0","0.0"
"105630","한세실업","62036240","62036240","0","915.0","915.0","0.0"
"069640","한세엠케이","19174475","19174475","0","67.0","67.0","0.0"
"016450","한세예스24홀딩스","56572465","56572465","0","370.0","370.0","0.0"
"010420","한솔PNS","64413572","64413572","0","103.0","103.0","0.0"
"009180","한솔로지스틱스","369362695","369362695","0","718.0","718.0","0.0"
"213500","한솔제지","43882412","43882412","0","606.0","606.0","0.0"
"014680","한솔케미칼","20377715","20377715","0","2669.0","2669.0","0.0"
"004710","한솔테크닉스","148800031","148800031","0","1248.0","1248.0","0.0"
"004150","한솔홀딩스","49280011","49280011","0","169.0","169.0","0.0"
"025750","한솔홈데코","2293381139","2293381139","0","4448.0","4448.0","0.0"
"004960","한신공영","13453885","13453885","0","188.0","188.0","0.0"
"011700","한신기계","100266000","100266000","0","153.0","153.0","0.0"
"001750","한양증권","20858539","20858539","0","166.0","166.0","0.0"
"001755","한양증권우","11870210","11870210","0","240.0","240.0","0.0"
"018880","한온시스템","384829949","384829949","0","4567.0","4567.0","0.0"
"009420","한올바이오파마","194589026","194589026","0","5953.0","5953.0","0.0"
"014130","한익스프레스","284715197","284715197","0","1874.0","1874.0","0.0"
"300720","한일시멘트","1492060","1492060","0","127.0","127.0","0.0"
"002220","한일철강","23433420","23433420","0","42.0","42.0","0.0"
"006390","한일현대시멘트","10712504","10712504","0","314.0","314.0","0.0"
"003300","한일홀딩스","2052697","2052697","0","62.0","62.0","0.0"
"051600","한전KPS","45890493","45890493","0","1410.0","1410.0","0.0"
"052690","한전기술","32494938","32494938","0","560.0","560.0","0.0"
"130660","한전산업","38373429","38373429","0","169.0","169.0","0.0"
"002320","한진","61135130","61135130","0","2711.0","2711.0","0.0"
"097230","한진중공업","83600475","83600475","0","587.0","587.0","0.0"
"003480","한진중공업홀딩스","52192847","52192847","0","193.0","193.0","0.0"
"180640","한진칼","382584005","382584005","0","27596.0","27596.0","0.0"
"18064K","한진칼우","28500789","28500789","0","1673.0","1673.0","0.0"
"005110","한창","936904693","936904693","0","2075.0","2075.0","0.0"
"009460","한창제지","1393631882","1393631882","0","4074.0","4074.0","0.0"
"000880","한화","147767820","147767820","0","3664.0","3664.0","0.0"
"00088K","한화3우B","27111768","27111768","0","335.0","335.0","0.0"
"027390","한화갤러리아타임월드","401797","401797","0","9.0","9.0","0.0"
"088350","한화생명","1870907913","1870907913","0","3245.0","3245.0","0.0"
"000370","한화손해보험","245765719","245765719","0","758.0","758.0","0.0"
"009830","한화솔루션","883449959","883449959","0","31503.0","31503.0","0.0"
"009835","한화솔루션우","63357656","63357656","0","2805.0","2805.0","0.0"
"272210","한화시스템","292626373","292626373","0","3203.0","3203.0","0.0"
"012450","한화에어로스페이스","139776835","139776835","0","3729.0","3729.0","0.0"
"000885","한화우","26745125","26745125","0","1433.0","1433.0","0.0"
"003530","한화투자증권","254233184","254233184","0","461.0","461.0","0.0"
"003535","한화투자증권우","103129914","103129914","0","373.0","373.0","0.0"
"195870","해성디에스","52500020","52500020","0","982.0","982.0","0.0"
"101530","해태제과식품","24027385","24027385","0","203.0","203.0","0.0"
"143210","핸즈코퍼레이션","32582000","32582000","0","268.0","268.0","0.0"
"000720","현대건설","242860940","242860940","0","8198.0","8198.0","0.0"
"267270","현대건설기계","67002878","67002878","0","1660.0","1660.0","0.0"
"000725","현대건설우","1699538","1699538","0","383.0","383.0","0.0"
"005440","현대그린푸드","103437152","103437152","0","845.0","845.0","0.0"
"086280","현대글로비스","52577876","52577876","0","7895.0","7895.0","0.0"
"064350","현대로템","501231810","501231810","0","8112.0","8112.0","0.0"
"079430","현대리바트","84970322","84970322","0","1330.0","1330.0","0.0"
"012330","현대모비스","98825985","98825985","0","21288.0","21288.0","0.0"
"010620","현대미포조선","77941659","77941659","0","2860.0","2860.0","0.0"
"069960","현대백화점","41631525","41631525","0","2707.0","2707.0","0.0"
"004560","현대비앤지스틸","31057618","31057618","0","262.0","262.0","0.0"
"004565","현대비앤지스틸우","2664749","2664749","0","246.0","246.0","0.0"
"011760","현대상사","21918770","21918770","0","310.0","310.0","0.0"
"004310","현대약품","739408051","739408051","0","5195.0","5195.0","0.0"
"322000","현대에너지솔루션","107719311","107719311","0","3330.0","3330.0","0.0"
"017800","현대엘리베이","83527246","83527246","0","4504.0","4504.0","0.0"
"307950","현대오토에버","32755072","32755072","0","2309.0","2309.0","0.0"
"011210","현대위아","62383619","62383619","0","2535.0","2535.0","0.0"
"267260","현대일렉트릭","137851917","137851917","0","1826.0","1826.0","0.0"
"004020","현대제철","278697766","278697766","0","7418.0","7418.0","0.0"
"267250","현대중공업지주","13435417","13435417","0","3404.0","3404.0","0.0"
"005380","현대차","506688363","506688363","0","70339.0","70339.0","0.0"
"005387","현대차2우B","34087727","34087727","0","2564.0","2564.0","0.0"
"005389","현대차3우B","6146803","6146803","0","427.0","427.0","0.0"
"005385","현대차우","33447090","33447090","0","2353.0","2353.0","0.0"
"001500","현대차증권","34960919","34960919","0","349.0","349.0","0.0"
"227840","현대코퍼레이션홀딩스","11489414","11489414","0","116.0","116.0","0.0"
"126560","현대퓨처넷","187224644","187224644","0","766.0","766.0","0.0"
"001450","현대해상","89695686","89695686","0","2084.0","2084.0","0.0"
"057050","현대홈쇼핑","9770015","9770015","0","679.0","679.0","0.0"
"093240","형지엘리트","660842275","660842275","0","1556.0","1556.0","0.0"
"003010","혜인","189699456","189699456","0","1024.0","1024.0","0.0"
"111110","호전실업","8282149","8282149","0","81.0","81.0","0.0"
"008770","호텔신라","172608764","172608764","0","13790.0","13790.0","0.0"
"008775","호텔신라우","10589608","10589608","0","763.0","763.0","0.0"
"002460","화성산업","30560321","30560321","0","368.0","368.0","0.0"
"013520","화승알앤에이","54223021","54223021","0","101.0","101.0","0.0"
"241590","화승엔터프라이즈","93084887","93084887","0","1211.0","1211.0","0.0"
"006060","화승인더","174851244","174851244","0","1435.0","1435.0","0.0"
"010690","화신","119898067","119898067","0","345.0","345.0","0.0"
"133820","화인베스틸","336245236","336245236","0","898.0","898.0","0.0"
"010660","화천기계","671704661","671704661","0","2217.0","2217.0","0.0"
"000850","화천기공","1717555","1717555","0","58.0","58.0","0.0"
"016580","환인제약","33617328","33617328","0","525.0","525.0","0.0"
"032560","황금에스티","41340044","41340044","0","291.0","291.0","0.0"
"004800","효성","21066299","21066299","0","1517.0","1517.0","0.0"
"094280","효성ITX","17615885","17615885","0","353.0","353.0","0.0"
"298040","효성중공업","71194734","71194734","0","3022.0","3022.0","0.0"
"298050","효성첨단소재","20418537","20418537","0","2574.0","2574.0","0.0"
"298020","효성티앤씨","7747928","7747928","0","1140.0","1140.0","0.0"
"298000","효성화학","7877275","7877275","0","939.0","939.0","0.0"
"093370","후성","754481864","754481864","0","7206.0","7206.0","0.0"
"081660","휠라홀딩스","140195292","140195292","0","5280.0","5280.0","0.0"
"005870","휴니드","165733073","165733073","0","1292.0","1292.0","0.0"
"079980","휴비스","160613564","160613564","0","1113.0","1113.0","0.0"
"005010","휴스틸","4926147","4926147","0","34.0","34.0","0.0"
"069260","휴켐스","63765728","63765728","0","1342.0","1342.0","0.0"
"000540","흥국화재","56622279","56622279","0","159.0","159.0","0.0"
"000547","흥국화재2우B","6328364","6328364","0","173.0","173.0","0.0"
"000545","흥국화재우","56108543","56108543","0","681.0","681.0","0.0"
"003280","흥아해운","720615094","720615094","0","234.0","234.0","0.0"
